,Unnamed: 0,Classifier,Target,Choice,Edge,Feature Selection,Type of feature,Percentage,Refit Metric,Num edges,train_balanced_accuracy,train_accuracy,train_f1_weighted,train_roc_auc_ovr_weighted,test_balanced_accuracy,test_accuracy,test_f1_weighted,test_roc_auc_ovr_weighted
6,6,SVC,Extraversion,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,97.22200000000001,97.436,97.14299999999999,99.934,67.251,67.568,71.429,73.977
10,10,SVC,Extraversion,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,85.31700000000001,85.897,83.58200000000001,92.92299999999999,62.427,62.162,58.824,59.648999999999994
11,11,SVC,Extraversion,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,90.675,91.02600000000001,89.855,92.85700000000001,51.461999999999996,51.351000000000006,50.0,53.801
15,15,SVC,Agreeableness,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,88.939,89.041,87.87899999999999,94.62100000000001,44.968,48.718,60.0,48.701
16,16,SVC,Agreeableness,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,90.455,90.411,89.552,94.92399999999999,44.968,48.718,60.0,51.623000000000005
20,20,SVC,Conscientiousness,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,96.303,96.25,96.104,99.624,50.0,51.428999999999995,41.379,55.782
21,21,SVC,Conscientiousness,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,42.857,42.857,37.5,48.638999999999996
25,25,SVC,Neuroticism,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,93.67299999999999,93.82700000000001,93.15100000000001,98.71,47.47,46.667,47.826,44.736999999999995
26,26,SVC,Neuroticism,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,85.289,85.185,84.211,95.57700000000001,42.915,42.222,43.478,45.343999999999994
30,30,SVC,Openness,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,92.535,92.405,92.105,97.104,61.25,61.111000000000004,63.158,57.968999999999994
31,31,SVC,Openness,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,89.994,89.87299999999999,89.47399999999999,95.335,55.625,55.556000000000004,57.895,60.938
35,35,SVC,Openness,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,91.023,91.139,90.411,96.075,56.25,55.556000000000004,55.556000000000004,53.438
36,36,SVC,Openness,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,56.25,58.333,66.667,59.375
40,40,SVC,Neuroticism,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,93.67299999999999,93.82700000000001,93.15100000000001,98.71,47.47,46.667,47.826,44.736999999999995
41,41,SVC,Neuroticism,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,85.289,85.185,84.211,95.57700000000001,42.915,42.222,43.478,45.343999999999994
45,45,SVC,Agreeableness,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,88.939,89.041,87.87899999999999,94.62100000000001,44.968,48.718,60.0,48.701
46,46,SVC,Agreeableness,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,90.455,90.411,89.552,95.0,44.968,48.718,60.0,51.623000000000005
50,50,SVC,Conscientiousness,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,96.303,96.25,96.104,99.561,50.0,51.428999999999995,41.379,55.782
51,51,SVC,Conscientiousness,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,42.857,42.857,37.5,48.638999999999996
55,55,SVC,Conscientiousness,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,94.86200000000001,95.0,94.595,99.37299999999999,65.476,62.857,62.857,69.72800000000001
56,56,SVC,Conscientiousness,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,97.494,97.5,97.368,99.749,55.952,51.428999999999995,56.41,63.605
60,60,SVC,Neuroticism,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,97.29700000000001,97.531,97.22200000000001,99.939,46.255,44.443999999999996,41.86,38.866
61,61,SVC,Neuroticism,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,47.976000000000006,48.888999999999996,54.902,42.713
65,65,SVC,Extraversion,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,85.31700000000001,85.897,83.58200000000001,92.92299999999999,62.427,62.162,58.824,59.503
66,66,SVC,Extraversion,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,90.675,91.02600000000001,89.855,92.85700000000001,51.461999999999996,51.351000000000006,50.0,53.50899999999999
70,70,SVC,Agreeableness,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,91.17399999999999,91.781,90.323,98.788,44.156000000000006,43.59,52.174,43.506
71,71,SVC,Agreeableness,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,98.75,98.63,98.507,100.0,34.903,46.153999999999996,61.818000000000005,36.364000000000004
75,75,SVC,Openness,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,92.535,92.405,92.105,97.104,39.074,40.426,48.148,32.407
76,76,SVC,Openness,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,89.994,89.87299999999999,89.47399999999999,95.238,45.926,46.809,52.83,38.704
80,80,SVC,Extraversion,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,91.865,92.30799999999999,91.176,98.214,47.894,48.93600000000001,55.556000000000004,54.396
81,81,SVC,Extraversion,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,97.22200000000001,97.436,97.14299999999999,99.934,51.74,53.191,60.714,51.465
85,85,SVC,Extraversion,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,85.31700000000001,85.897,83.58200000000001,92.92299999999999,55.952,55.318999999999996,55.318999999999996,58.059
86,86,SVC,Extraversion,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,90.675,91.02600000000001,89.855,92.85700000000001,53.114,53.191,56.0,55.31100000000001
90,90,SVC,Agreeableness,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,88.939,89.041,87.87899999999999,94.62100000000001,58.71,57.446999999999996,65.517,60.86
91,91,SVC,Agreeableness,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,90.455,90.411,89.552,95.038,53.394,53.191,62.068999999999996,58.371
95,95,SVC,Conscientiousness,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,96.303,96.25,96.104,99.624,63.768,63.83,62.222,69.203
96,96,SVC,Conscientiousness,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,59.692,59.574,61.224,67.21
100,100,SVC,Neuroticism,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,93.67299999999999,93.82700000000001,93.15100000000001,98.71,51.574,51.06399999999999,53.06100000000001,51.852
101,101,SVC,Neuroticism,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,85.289,85.185,84.211,95.485,60.926,59.574,59.574,60.0
105,105,SVC,Openness,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,92.535,92.405,92.105,97.104,39.074,40.426,48.148,32.407
106,106,SVC,Openness,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,89.994,89.87299999999999,89.47399999999999,95.335,45.926,46.809,52.83,39.167
110,110,SVC,Openness,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,91.023,91.139,90.411,96.075,44.722,44.681000000000004,48.0,50.37
111,111,SVC,Openness,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,50.185,53.191,63.333,58.148
115,115,SVC,Neuroticism,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,93.67299999999999,93.82700000000001,93.15100000000001,98.71,51.574,51.06399999999999,53.06100000000001,51.852
116,116,SVC,Neuroticism,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,85.289,85.185,84.211,95.485,60.926,59.574,59.574,60.0
120,120,SVC,Agreeableness,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,88.939,89.041,87.87899999999999,94.62100000000001,58.71,57.446999999999996,65.517,60.86
121,121,SVC,Agreeableness,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,90.455,90.411,89.552,95.0,53.394,53.191,62.068999999999996,58.371
125,125,SVC,Conscientiousness,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,96.303,96.25,96.104,99.624,63.768,63.83,62.222,69.203
126,126,SVC,Conscientiousness,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,59.692,59.574,61.224,67.21
130,130,SVC,Conscientiousness,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,94.86200000000001,95.0,94.595,99.37299999999999,59.783,59.574,62.745,62.318999999999996
131,131,SVC,Conscientiousness,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,97.494,97.5,97.368,99.749,66.395,65.957,71.429,62.138000000000005
135,135,SVC,Neuroticism,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,97.29700000000001,97.531,97.22200000000001,99.939,48.519,46.809,44.443999999999996,50.37
136,136,SVC,Neuroticism,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,43.426,44.681000000000004,51.852,50.74100000000001
140,140,SVC,Extraversion,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,85.31700000000001,85.897,83.58200000000001,92.92299999999999,55.952,55.318999999999996,55.318999999999996,58.059
141,141,SVC,Extraversion,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,90.675,91.02600000000001,89.855,92.85700000000001,53.114,53.191,56.0,55.31100000000001
145,145,SVC,Agreeableness,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,91.17399999999999,91.781,90.323,98.788,42.195,40.426,48.148,44.79600000000001
146,146,SVC,Agreeableness,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,98.75,98.63,98.507,100.0,47.738,55.318999999999996,67.692,49.321000000000005
150,150,RF,Openness,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,58.75,58.333,59.458999999999996,60.0
151,151,RF,Openness,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,62.5,61.111000000000004,58.824,60.312
155,155,RF,Extraversion,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,57.018,56.757,52.941,61.988
156,156,RF,Extraversion,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,57.456,56.757,42.857,61.403999999999996
160,160,RF,Extraversion,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,54.093999999999994,54.053999999999995,54.053999999999995,52.632
161,161,RF,Extraversion,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,48.977,48.648999999999994,42.424,50.876999999999995
165,165,RF,Agreeableness,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,56.818000000000005,53.846000000000004,60.87,47.565
166,166,RF,Agreeableness,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,44.156000000000006,43.59,52.174,44.156000000000006
170,170,RF,Conscientiousness,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,53.571000000000005,54.286,46.667,48.299
171,171,RF,Conscientiousness,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,41.667,42.857,33.333,42.177
175,175,RF,Neuroticism,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,36.437,35.556,35.556,34.211
176,176,RF,Neuroticism,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,34.514,33.333,31.818,32.996
180,180,RF,Openness,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,50.625,50.0,50.0,58.438
181,181,RF,Openness,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,51.25,50.0,47.059,51.875
185,185,RF,Openness,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,55.0,52.778,45.161,48.438
186,186,RF,Openness,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,55.0,52.778,45.161,47.343999999999994
190,190,RF,Neuroticism,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,97.29700000000001,97.531,97.22200000000001,99.75399999999999,28.745,26.666999999999998,19.512,27.935
191,191,RF,Neuroticism,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,97.512,97.531,97.29700000000001,99.939,32.591,31.111,27.906999999999996,31.174
195,195,RF,Agreeableness,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,51.461000000000006,46.153999999999996,51.163000000000004,50.325
196,196,RF,Agreeableness,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,53.247,48.718,54.545,50.162
200,200,RF,Conscientiousness,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,98.684,98.75,98.667,100.0,50.0,51.428999999999995,41.379,43.537
201,201,RF,Conscientiousness,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,45.238,45.714,38.71,38.775999999999996
205,205,RF,Conscientiousness,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,98.81,98.75,98.70100000000001,99.93700000000001,59.523999999999994,60.0,53.333,59.864
206,206,RF,Conscientiousness,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,98.81,98.75,98.70100000000001,100.0,61.905,62.857,55.172,67.007
210,210,RF,Neuroticism,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,47.47,46.667,47.826,47.166000000000004
211,211,RF,Neuroticism,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,48.178000000000004,46.667,45.455,46.559
215,215,RF,Extraversion,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,56.871,56.757,55.556000000000004,51.608000000000004
216,216,RF,Extraversion,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,51.754,51.351000000000006,43.75,47.368
220,220,RF,Agreeableness,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,40.584,38.461999999999996,45.455,44.805
221,221,RF,Agreeableness,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,96.97,97.26,96.875,100.0,37.013000000000005,33.333,38.095,37.338
225,225,RF,Openness,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,37.222,38.298,45.283,29.444000000000003
226,226,RF,Openness,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,44.074,44.681000000000004,50.0,35.278
230,230,RF,Extraversion,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,51.648,51.06399999999999,51.06399999999999,46.336999999999996
231,231,RF,Extraversion,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,47.343999999999994,46.809,46.809,56.96
235,235,RF,Extraversion,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,57.875,57.446999999999996,58.333,65.934
236,236,RF,Extraversion,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,58.791000000000004,57.446999999999996,54.545,62.637
240,240,RF,Agreeableness,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,56.674,51.06399999999999,56.604,53.846000000000004
241,241,RF,Agreeableness,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,59.05,51.06399999999999,54.902,53.281000000000006
245,245,RF,Conscientiousness,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,96.053,96.25,95.89,99.68700000000001,66.033,65.957,66.667,77.355
246,246,RF,Conscientiousness,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,70.38,70.21300000000001,72.0,74.457
250,250,RF,Neuroticism,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,64.074,61.702,59.091,58.148
251,251,RF,Neuroticism,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,61.574,59.574,57.778,62.593
255,255,RF,Openness,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,32.87,34.043,41.50899999999999,28.704
256,256,RF,Openness,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,32.315,31.915,33.333,34.444
260,260,RF,Openness,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,49.167,46.809,41.86,51.481
261,261,RF,Openness,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,57.87,55.318999999999996,51.163000000000004,54.443999999999996
265,265,RF,Neuroticism,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,97.29700000000001,97.531,97.22200000000001,100.0,61.574,59.574,57.778,60.0
266,266,RF,Neuroticism,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,66.574,63.83,60.465,60.926
270,270,RF,Agreeableness,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,97.235,97.26,96.97,99.92399999999999,60.52,53.191,57.692,54.751000000000005
271,271,RF,Agreeableness,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,95.72,95.89,95.385,99.848,51.923,51.06399999999999,59.648999999999994,53.167
275,275,RF,Conscientiousness,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,72.373,72.34,72.34,80.25399999999999
276,276,RF,Conscientiousness,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,61.86600000000001,61.702,64.0,69.384
280,280,RF,Conscientiousness,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,61.685,61.702,60.87,57.065
281,281,RF,Conscientiousness,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,55.163000000000004,55.318999999999996,51.163000000000004,60.87
285,285,RF,Neuroticism,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,54.074,53.191,54.167,52.593
286,286,RF,Neuroticism,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,56.019,53.191,47.619,54.815
290,290,RF,Extraversion,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,98.611,98.71799999999999,98.59200000000001,100.0,64.10300000000001,63.83,65.306,64.469
291,291,RF,Extraversion,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,53.571000000000005,53.191,54.167,58.425
295,295,RF,Agreeableness,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,36.878,36.17,44.443999999999996,35.747
296,296,RF,Agreeableness,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,40.158,34.043,36.735,39.367
300,300,MLP,Openness,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,56.25,55.556000000000004,55.556000000000004,55.937
301,301,MLP,Openness,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,58.75,58.333,59.458999999999996,67.188
305,305,MLP,Extraversion,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,95.833,96.154,95.652,97.884,70.468,70.27,68.571,72.515
306,306,MLP,Extraversion,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,61.988,62.162,65.0,70.468
310,310,MLP,Extraversion,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,94.84100000000001,94.87200000000001,94.444,99.272,62.427,62.162,58.824,66.667
311,311,MLP,Extraversion,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,54.24,54.053999999999995,51.428999999999995,60.233999999999995
315,315,MLP,Agreeableness,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,95.72,95.89,95.385,97.87899999999999,49.513000000000005,51.282,61.224,46.753
316,316,MLP,Agreeableness,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,52.273,51.282,59.574,57.468
320,320,MLP,Conscientiousness,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,50.0,51.428999999999995,41.379,61.905
321,321,MLP,Conscientiousness,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,47.619,48.571000000000005,40.0,54.082
325,325,MLP,Neuroticism,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,97.512,97.531,97.29700000000001,99.509,44.838,44.443999999999996,46.809,45.547
326,326,MLP,Neuroticism,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,97.29700000000001,97.531,97.22200000000001,99.75399999999999,46.761,46.667,50.0,47.571000000000005
330,330,MLP,Openness,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,49.375,50.0,55.0,47.812
331,331,MLP,Openness,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,57.5,55.556000000000004,50.0,62.5
335,335,MLP,Openness,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,89.833,89.87299999999999,89.189,97.876,55.625,55.556000000000004,57.895,49.062
336,336,MLP,Openness,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,47.5,47.222,48.648999999999994,50.0
340,340,MLP,Neuroticism,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,44.838,44.443999999999996,46.809,45.547
341,341,MLP,Neuroticism,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,44.838,44.443999999999996,46.809,39.474000000000004
345,345,MLP,Agreeableness,test throw median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,94.205,94.521,93.75,97.57600000000001,58.604,56.41,63.83,46.104
346,346,MLP,Agreeableness,test throw median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,45.942,46.153999999999996,55.318999999999996,44.481
350,350,MLP,Conscientiousness,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,60.714,62.857,51.852,67.347
351,351,MLP,Conscientiousness,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,54.762,51.428999999999995,54.053999999999995,51.701
355,355,MLP,Conscientiousness,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,91.04,91.25,90.411,98.30799999999999,54.762,57.143,44.443999999999996,59.864
356,356,MLP,Conscientiousness,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,98.684,98.75,98.667,100.0,61.905,57.143,61.538000000000004,62.925
360,360,MLP,Neuroticism,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,93.67299999999999,93.82700000000001,93.15100000000001,97.17399999999999,41.498000000000005,42.222,48.0,42.713
361,361,MLP,Neuroticism,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,43.623000000000005,42.222,40.909,42.51
365,365,MLP,Extraversion,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,97.22200000000001,97.436,97.14299999999999,99.802,65.058,64.865,62.857,67.251
366,366,MLP,Extraversion,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,97.421,97.436,97.22200000000001,99.934,46.199,45.946000000000005,41.176,54.971000000000004
370,370,MLP,Agreeableness,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,92.955,93.15100000000001,92.30799999999999,98.712,53.083999999999996,56.41,66.667,40.26
371,371,MLP,Agreeableness,test throw median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,35.065,38.461999999999996,50.0,37.013000000000005
375,375,MLP,Openness,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,26.666999999999998,27.66,34.615,27.037
376,376,MLP,Openness,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,96.10700000000001,96.20299999999999,95.89,99.678,44.722,44.681000000000004,48.0,40.37
380,380,MLP,Extraversion,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,49.358999999999995,51.06399999999999,59.648999999999994,55.495
381,381,MLP,Extraversion,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,97.421,97.436,97.22200000000001,97.354,54.57899999999999,55.318999999999996,60.376999999999995,60.989
385,385,MLP,Extraversion,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,92.46,92.30799999999999,91.89200000000001,97.553,52.106,51.06399999999999,48.888999999999996,62.45399999999999
386,386,MLP,Extraversion,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,97.22200000000001,97.436,97.14299999999999,99.339,50.733000000000004,51.06399999999999,54.902,53.297
390,390,MLP,Agreeableness,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,52.828,48.93600000000001,55.556000000000004,53.62
391,391,MLP,Agreeableness,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,63.461999999999996,57.446999999999996,62.963,61.99100000000001
395,395,MLP,Conscientiousness,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,65.942,65.957,65.217,73.732
396,396,MLP,Conscientiousness,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,57.518,57.446999999999996,58.333,59.783
400,400,MLP,Neuroticism,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,52.778,53.191,57.692,52.222
401,401,MLP,Neuroticism,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,46.019,44.681000000000004,43.478,48.70399999999999
405,405,MLP,Openness,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,34.815,34.043,34.043,35.556
